요양기관명,소재지,요양종별,X좌표,Y좌표
바른성모신경외과의원,"서울특별시 관악구 남부순환로 1761, 3층 (봉천동, 서원빌딩)",의원,951018.0,1942703.0
바른성모정형외과의원,"서울특별시 은평구 진관2로 19, 4층 409~411호 (진관동, 휴먼프라자I)",의원,948789.0,1959646.0
바른숨이비인후과의원,"서울특별시 강서구 강서로 385, 우성에스비타워 6층 (마곡동)",의원,941559.0,1951398.0
바른습관유강혜영의원,"서울특별시 송파구 석촌호수로 142, 5층 501호 (삼전동)",의원,964007.0,1945376.0
바른이비인후과의원,"서울특별시 서초구 서초대로 309, 2층 201호 (서초동, 장안빌딩)",의원,957149.0,1944019.0
바른정형외과의원,"서울특별시 구로구 오류로8길 57, 대성빌딩 2층 (오류동)",의원,941957.0,1943886.0
바른정형외과의원,서울특별시 동대문구 이문로 186 (이문동),의원,961364.0,1956064.0
바른정형외과의원,"서울특별시 은평구 응암로 235, 2층 (응암동)",의원,948586.0,1955004.0
바른키움소아청소년과의원,"서울특별시 양천구 오목로 299, 웨스턴에비뉴동 가로변상가 4층 401호 (목동, 목동트라팰리스)",의원,944396.0,1947588.0
바이브성형외과의원,"서울특별시 강남구 강남대로 476, urbanhive 8층 (논현동)",의원,958000.0,1945177.0
박경웅마취통증의학과의원,"서울특별시 영등포구 당산로 166, 3층 (당산동4가, 박의원 빌딩)",의원,946848.0,1947927.0
박근태내과의원,"서울특별시 은평구 은평로 29, 2층,3층 (신사동)",의원,948006.0,1955591.0
박내과의원,서울특별시 강북구 도봉로 337 (수유동),의원,958115.0,1959945.0
박내과의원,"서울특별시 성동구 성수일로10길 32, 2층 201, 202호 (성수동2가, 창미빌딩)",의원,960549.0,1949748.0
박내과의원,"서울특별시 중랑구 망우로 192, 1층 (상봉동)",의원,962405.0,1954950.0
박내과의원,"서울특별시 양천구 신월로 165, 2층 (신월동)",의원,941833.0,1946760.0
박미란소아청소년과의원,서울특별시 관악구 남부순환로 1938 (봉천동),의원,952617.0,1942060.0
박미정성장의원,"서울특별시 송파구 올림픽로 145, 리센츠 제C동 3층 04호 (잠실동)",의원,963506.0,1945935.0
박병권내과의원,"서울특별시 마포구 월드컵북로 230, 3층 3호 (중동, 현대상가)",의원,947355.0,1952476.0
박병규내과의원,"서울특별시 강북구 도봉로 190 (미아동, 비전빌딩)",의원,958241.0,1958594.0
박병섭내과의원,"서울특별시 은평구 통일로 901, 2층 (갈현동)",의원,948780.0,1958383.0
박병익내과의원,"서울특별시 강남구 테헤란로87길 47, 서규빌딩 3층 (삼성동)",의원,960888.0,1945808.0
박상내과의원,"서울특별시 광진구 뚝섬로 587, 2층 (자양동)",의원,962486.0,1948325.0
박상수내과의원,"서울특별시 마포구 독막로 22, 2층 (합정동)",의원,948392.0,1950037.0
박상현소아청소년과의원,"서울특별시 성북구 보국문로 33, 204호 (정릉동)",의원,956762.0,1956551.0
박상호의원,"서울특별시 노원구 동일로 1280, 201호 (중계동, 시영2단지상가)",의원,961673.0,1960539.0
박석준성모내과의원,"서울특별시 영등포구 시흥대로 675, 2층 (대림동, 삼성YJ그랜드빌딩)",의원,947706.0,1943804.0
박성균소아청소년과의원,"서울특별시 서대문구 문화촌길 6, 승희빌딩 5층 (홍제동)",의원,951246.0,1954954.0
박성신소아과의원,서울특별시 관악구 신원로 16 (신림동),의원,949421.0,1942543.0
박성제내과의원,서울특별시 노원구 동일로 1545 (상계동),의원,960927.0,1963078.0
박성휘내과의원,"서울특별시 관악구 난곡로 264, 3층 302호 (신림동, 난곡프라자)",의원,948339.0,1942197.0
박소아과의원,서울특별시 용산구 신흥로 93 (용산동2가),의원,954522.0,1949713.0
박소아과의원,"서울특별시 성동구 독서당로 173, 205호 (옥수동, 극동그린아파트상가)",의원,956748.0,1949315.0
박소아청소년과의원,"서울특별시 강남구 광평로19길 10, 205호 (수서동, 까치마을상가)",의원,963524.0,1942916.0
박소아청소년과의원,"서울특별시 성북구 보문로 93, 4층 (보문동5가)",의원,957622.0,1953907.0
박수경99이비인후과의원,"서울특별시 영등포구 시흥대로 675, 삼성YJ그랜드빌딩 6층 602호 (대림동)",의원,947706.0,1943804.0
박신성내과의원,"서울특별시 송파구 백제고분로 162, 2층 (잠실동)",의원,963295.0,1945161.0
박신영정신건강의학과의원,"서울특별시 동작구 시흥대로 664, 4층 (신대방동)",의원,947704.0,1943658.0
박앤김내과의원,"서울특별시 성북구 장위로 127-1, 한양빌딩 5층 (장위동)",의원,960361.0,1957232.0
박영우정형외과의원,서울특별시 강동구 구천면로 295 (천호동),의원,967642.0,1949714.0
박영준내과의원,"서울특별시 마포구 월드컵로 155, 2층 (망원동, 가은빌딩)",의원,947444.0,1951503.0
박용현내과의원,"서울특별시 중랑구 용마산로 438, 3층 (면목동, 동원빌딩)",의원,964471.0,1954619.0
박원주이비인후과의원,"서울특별시 영등포구 도림로 322, 3층 (신길동)",의원,947139.0,1945397.0
박의수소아청소년과의원,서울특별시 도봉구 도봉로 733 (도봉동),의원,959724.0,1963476.0
박이비인후과의원,서울특별시 동대문구 전농로 147 (전농동),의원,960908.0,1953270.0
박자룡이비인후과의원,"서울특별시 강남구 남부순환로 2615, 212~213호 (도곡동, 극동스타클래스)",의원,958955.0,1942975.0
박재완소아청소년과의원,"서울특별시 강서구 양천로 73, 303호 (방화동, 멤브로빌딩)",의원,939231.0,1952928.0
박정수연세의원,"서울특별시 서초구 방배로 32, 205호 (방배동)",의원,955824.0,1942185.0
박정환내과의원,"서울특별시 성동구 독서당로 290, 1층일부,2,3층 (금호동4가)",의원,957723.0,1949939.0
박제상재활의학과의원,"서울특별시 은평구 통일로 750, 2층 (불광동)",의원,949574.0,1957142.0
박종수신경외과의원,"서울특별시 강동구 구천면로 403, 지하1,2~5층 (명일동, 명일동메디컬빌딩)",의원,968499.0,1950232.0
박주진산부인과의원,"서울특별시 양천구 오목로 321-1, 서경빌딩 3층 (목동)",의원,944608.0,1947515.0
박진소아청소년과의원,서울특별시 영등포구 대림로 157 (대림동),의원,946914.0,1944127.0
박찬문내과의원,서울특별시 관악구 남부순환로 1595 (신림동),의원,949404.0,1942932.0
박찬이비인후과의원,"서울특별시 마포구 창전로 60, 4층 (구수동)",의원,949906.0,1949979.0
박찬현내과의원,서울특별시 서초구 동산로 78 (양재동),의원,959958.0,1941566.0
박철수내과의원,"서울특별시 구로구 개봉로 30, 3층 (개봉동, 로얄타워)",의원,943114.0,1943417.0
박철호 내과의원,"서울특별시 중랑구 용마산로 502, 4층 (망우동, 영창빌딩)",의원,964728.0,1955225.0
박태군내과의원,"서울특별시 동작구 사당로 196, 302호 (사당동, 거목프리미엄상가)",의원,953136.0,1942989.0
박태응내과의원,"서울특별시 용산구 원효로53길 1 (원효로2가, 박태응내과의원)",의원,952467.0,1948630.0
박현숙소아과의원,서울특별시 노원구 동일로 1024 (공릉동),의원,962463.0,1958105.0
박화영소아청소년과의원,"서울특별시 노원구 동일로203가길 29, 2층 (중계동, 브라운스톤중계)",의원,961559.0,1960134.0
박효대내과의원,"서울특별시 종로구 자하문로2길 4, 2층 203호 (적선동, 경복빌딩)",의원,953453.0,1953131.0
반듯한정형외과의원,"서울특별시 마포구 양화로 165, 상진빌딩 5층 (동교동)",의원,949092.0,1951029.0
반포성모정형외과의원,"서울특별시 서초구 고무래로 22, 쌍동빌딩 서관, 3층 일부 (반포동)",의원,956759.0,1944925.0
반포연세정형외과의원,"서울특별시 서초구 신반포로 213, 7동 4층 (잠원동, 반포쇼핑타운)",의원,956453.0,1945447.0
반포예원이비인후과의원,"서울특별시 서초구 신반포로 100, 2층 204호 (반포동, 래미안퍼스티지 신반포역상가)",의원,955426.0,1944989.0
반포키즈소아청소년과의원,"서울특별시 서초구 신반포로 257, 4층 (잠원동, 뉴타운)",의원,956866.0,1945594.0
발산연세내과의원,"서울특별시 강서구 강서로 385, 우성에스비타워 5층 508,509,513호 (마곡동)",의원,941559.0,1951398.0
발산연세이비인후과의원,"서울특별시 강서구 강서로 360, 203호 (내발산동, 솔레드림)",의원,941565.0,1951132.0
밝은내일내과의원,"서울특별시 금천구 시흥대로 230, 3층 303호 (시흥동, 서평빌딩)",의원,947044.0,1939640.0
밝은미래산부인과의원,"서울특별시 양천구 남부순환로 654, 4,5,6,9층 (신정동, 에이치앤씨티타워)",의원,941834.0,1945919.0
밝은봄소아청소년과의원,"서울특별시 동작구 흑석한강로 27, 106동  B104호 (흑석동, 흑석한강푸르지오상가)",의원,952769.0,1945052.0
밝은소리이비인후과의원,"서울특별시 은평구 은평로 170, 303호 (응암동, 상현빌딩)",의원,949390.0,1955896.0
밝은에스안과의원,"서울특별시 중랑구 겸재로 164, 5층 (면목동)",의원,963444.0,1954347.0
밝은홍안과의원,"서울특별시 은평구 통일로 730, 3층 (불광동)",의원,949696.0,1956972.0
방내과의원,서울특별시 도봉구 해등로 123 (창동),의원,959467.0,1961768.0
방내과의원,서울특별시 강서구 화곡로 153 (화곡동),의원,941584.0,1949334.0
방소아청소년과의원,서울특별시 양천구 오목로 226 (신정동),의원,943684.0,1947568.0
방신호내과의원,서울특별시 중구 퇴계로 436(신당동),의원,957604.0,1951899.0
방실방실소아과의원,"서울특별시 송파구 백제고분로50길 31 (방이동, 2층)",의원,966259.0,1946084.0
방외과의원,"서울특별시 강북구 삼양로 318 (수유동, 방외과)",의원,957467.0,1959256.0
방이내과의원,서울특별시 송파구 가락로 277 (방이동),의원,966375.0,1945995.0
방이아산가정의학과의원,"서울특별시 송파구 백제고분로48길 27, 302호 (방이동, 성우빌딩)",의원,966070.0,1945808.0
방패의원,"서울특별시 관악구 과천대로 851, 1층 (남현동, 한울아파트)",의원,954153.0,1940456.0
방학서울의원,"서울특별시 도봉구 도당로 80, 지상 3,4층 (방학동)",의원,959109.0,1962915.0
배선우내과의원,서울특별시 동작구 시흥대로 644 (신대방동),의원,947580.0,1943488.0
배소아청소년과의원,"서울특별시 동작구 상도로 102, 2층 (상도동, 성대시장)",의원,949773.0,1944671.0
배용표내과의원,"서울특별시 강북구 삼양로 420 (수유동, 배용표내과)",의원,957398.0,1960280.0
백가정의학과의원,"서울특별시 강서구 강서로56나길 110, 2층 (등촌동, 부영상가)",의원,942018.0,1951766.0
백근욱내과의원,"서울특별시 영등포구 도림로 157, 대림빌딩 6층 (대림동)",의원,946873.0,1944094.0
백상기백광현내과의원,"서울특별시 송파구 토성로 65, 202-4호 (풍납동, 태양상가)",의원,966190.0,1947802.0
백상정신건강의학과의원,"서울특별시 강서구 공항대로 426, 405호 (화곡동, VIP오피스텔)",의원,942961.0,1950804.0
백설소아과의원,"서울특별시 중구 다산로 32, 상가5동 2층 225호 (신당동, 남산타운)",의원,956397.0,1949761.0
백세내과의원,"서울특별시 은평구 불광로 17, 3,4층 (대조동, 대흥빌딩)",의원,949522.0,1956891.0
백소아과의원,"서울특별시 노원구 동일로 1689, 2층 (상계동, 하이베라스)",의원,960757.0,1964492.0
백신의원,"서울특별시 동작구 동작대로 7, 3층 (사당동, 산광빌딩)",의원,954121.0,1942120.0
백은경내과의원,"서울특별시 도봉구 도봉로 727-1, 3층 (방학동)",의원,959711.0,1963426.0
백합의원,"서울특별시 용산구 후암로 35 (후암동, 백합선교관)",의원,953841.0,1950087.0
밸런스가정의학과의원,"서울특별시 영등포구 당산로 42, 4층 (문래동3가, 삼성홈플러스)",의원,946615.0,1946721.0
벗이비인후과의원,"서울특별시 광진구 뚝섬로 558, 대양빌딩 202호 (자양동)",의원,962172.0,1948396.0
베스트가정의학과의원,"서울특별시 노원구 덕릉로 694, 2층 (중계동, 수암약국)",의원,962568.0,1962315.0
베스트내과의원,"서울특별시 구로구 구로중앙로 134, 4층 (구로동, 신구로자이나인스에비뉴)",의원,945551.0,1944682.0
베스트연내과의원,"서울특별시 금천구 디지털로10길 78, 가산테라타워 228,229,230호 (가산동)",의원,946018.0,1941875.0
베스트원의원,"서울특별시 강남구 학동로 443, 정한빌딩 5층 (청담동)",의원,960181.0,1946723.0
베스트의원,"서울특별시 송파구 마천로 281, 1층 (마천동)",의원,968886.0,1944267.0
베스트의원,서울특별시 서대문구 홍은중앙로 100-1 (홍은동),의원,951329.0,1955697.0
베일리이비인후과의원,"서울특별시 구로구 오리로 1149, 랑데르 307호 (오류동)",의원,941496.0,1943245.0
베토벤이비인후과의원,"서울특별시 영등포구 양평로 22, 3층 (당산동6가)",의원,947336.0,1948371.0
변우현이비인후과의원,"서울특별시 서대문구 통일로37길 4, 2층 (홍제동)",의원,950952.0,1954450.0
변혜란소아청소년과의원,"서울특별시 서초구 반포대로 58, 213-1호 (서초동, 서초아트자이상가)",의원,956812.0,1943044.0
별소아청소년과의원,"서울특별시 구로구 개봉로 71, 강서프라자 2층 (개봉동)",의원,943032.0,1943845.0
별소아청소년과의원,"서울특별시 양천구 신정로 312, 뉴프라자 404호 (신정동)",의원,943046.0,1946195.0
별소아청소년과의원,"서울특별시 마포구 월드컵북로 347, 4층 401호 (상암동, 상암메디컬빌딩)",의원,946420.0,1953170.0
별소아청소년과의원,"서울특별시 은평구 은평로 220, 119,120호 (응암동, 녹번역e편한세상캐슬아파트)",의원,949859.0,1955765.0
별이비인후과의원,"서울특별시 광진구 능동로 111, 3층 (화양동)",의원,962088.0,1949168.0
보광가정의원,"서울특별시 용산구 보광로 46 (보광동, 용호빌딩)",의원,955750.0,1947785.0
